"Date.Day","Date.Month","Date.Year","Data.Cases","Data.Deaths","Location.Country","Location.Code","Data.Population","Location.Continent","Data.Rate"
"20","6","2020","13","0","Ireland","IRL","4904240","Europe","4.18005644"
"19","6","2020","14","4","Ireland","IRL","4904240","Europe","4.34318059"
"18","6","2020","7","1","Ireland","IRL","4904240","Europe","4.68981942"
"17","6","2020","13","3","Ireland","IRL","4904240","Europe","5.46465915"
"16","6","2020","18","0","Ireland","IRL","4904240","Europe","5.28114448"
"15","6","2020","8","1","Ireland","IRL","4904240","Europe","6.38223252"
"14","6","2020","45","0","Ireland","IRL","4904240","Europe","7.46293004"
"13","6","2020","12","2","Ireland","IRL","4904240","Europe","7.62605419"
"12","6","2020","7","8","Ireland","IRL","4904240","Europe","8.09503613"
"11","6","2020","16","4","Ireland","IRL","4904240","Europe","8.72714223"
"10","6","2020","8","8","Ireland","IRL","4904240","Europe","9.78744923"
"9","6","2020","6","4","Ireland","IRL","4904240","Europe","10.37877429"
"8","6","2020","18","9","Ireland","IRL","4904240","Europe","11.4594718"
"7","6","2020","20","0","Ireland","IRL","4904240","Europe","12.25470205"
"6","6","2020","21","6","Ireland","IRL","4904240","Europe","13.39657113"
"5","6","2020","31","5","Ireland","IRL","4904240","Europe","15.31327994"
"4","6","2020","45","1","Ireland","IRL","4904240","Europe","16.2308533"
"3","6","2020","4","8","Ireland","IRL","4904240","Europe","16.61827317"
"2","6","2020","72","0","Ireland","IRL","4904240","Europe","17.57662757"
"1","6","2020","61","0","Ireland","IRL","4904240","Europe","17.90287588"
"31","5","2020","53","5","Ireland","IRL","4904240","Europe","17.96404744"
"30","5","2020","35","6","Ireland","IRL","4904240","Europe","18.75927769"
"29","5","2020","38","8","Ireland","IRL","4904240","Europe","20.67598649"
"28","5","2020","68","16","Ireland","IRL","4904240","Europe","28.58750795"
"27","5","2020","37","9","Ireland","IRL","4904240","Europe","30.4430452"
"26","5","2020","59","0","Ireland","IRL","4904240","Europe","31.87038155"
"25","5","2020","57","2","Ireland","IRL","4904240","Europe","33.50162309"
"24","5","2020","76","12","Ireland","IRL","4904240","Europe","37.15152603"
"23","5","2020","115","9","Ireland","IRL","4904240","Europe","40.06737028"
"22","5","2020","76","12","Ireland","IRL","4904240","Europe","40.90338156"
"21","5","2020","64","10","Ireland","IRL","4904240","Europe","42.14720324"
"20","5","2020","51","14","Ireland","IRL","4904240","Europe","46.2456976"
"19","5","2020","88","4","Ireland","IRL","4904240","Europe","50.52770664"
"18","5","2020","64","10","Ireland","IRL","4904240","Europe","53.1376931"
"17","5","2020","92","15","Ireland","IRL","4904240","Europe","58.56157121"
"16","5","2020","129","12","Ireland","IRL","4904240","Europe","63.67959154"
"15","5","2020","426","9","Ireland","IRL","4904240","Europe","65.55551931"
"14","5","2020","159","9","Ireland","IRL","4904240","Europe","64.18935452"
"13","5","2020","107","21","Ireland","IRL","4904240","Europe","68.61409719"
"12","5","2020","139","9","Ireland","IRL","4904240","Europe","71.10174053"
"11","5","2020","236","12","Ireland","IRL","4904240","Europe","76.13819878"
"10","5","2020","219","17","Ireland","IRL","4904240","Europe","85.61979022"
"9","5","2020","156","26","Ireland","IRL","4904240","Europe","88.84149226"
"8","5","2020","137","28","Ireland","IRL","4904240","Europe","97.42590085"
"7","5","2020","265","36","Ireland","IRL","4904240","Europe","113.7179257"
"6","5","2020","261","20","Ireland","IRL","4904240","Europe","121.1808558"
"5","5","2020","216","16","Ireland","IRL","4904240","Europe","123.7704517"
"4","5","2020","330","38","Ireland","IRL","4904240","Europe","127.5426978"
"3","5","2020","343","0","Ireland","IRL","4904240","Europe","130.8663524"
"2","5","2020","221","33","Ireland","IRL","4904240","Europe","139.7362282"
"1","5","2020","359","42","Ireland","IRL","4904240","Europe","149.6868016"
"30","4","2020","376","31","Ireland","IRL","4904240","Europe","157.1293411"
"29","4","2020","229","57","Ireland","IRL","4904240","Europe","171.2395804"
"28","4","2020","386","15","Ireland","IRL","4904240","Europe","183.5350635"
"27","4","2020","701","24","Ireland","IRL","4904240","Europe","195.8917182"
"26","4","2020","377","234","Ireland","IRL","4904240","Europe","196.4218717"
"25","4","2020","577","35","Ireland","IRL","4904240","Europe","205.8422916"
"24","4","2020","936","25","Ireland","IRL","4904240","Europe","208.2687634"
"23","4","2020","631","39","Ireland","IRL","4904240","Europe","213.0197543"
"22","4","2020","388","43","Ireland","IRL","4904240","Europe","210.6544541"
"21","4","2020","401","77","Ireland","IRL","4904240","Europe","209.7776618"
"20","4","2020","493","39","Ireland","IRL","4904240","Europe","206.7598649"
"19","4","2020","778","41","Ireland","IRL","4904240","Europe","207.0453322"
"18","4","2020","709","44","Ireland","IRL","4904240","Europe","197.9307701"
"17","4","2020","724","42","Ireland","IRL","4904240","Europe","192.1194721"
"16","4","2020","1068","38","Ireland","IRL","4904240","Europe","185.5537249"
"15","4","2020","832","41","Ireland","IRL","4904240","Europe","168.0994405"
"14","4","2020","992","31","Ireland","IRL","4904240","Europe","157.7614472"
"13","4","2020","727","14","Ireland","IRL","4904240","Europe","143.5492553"
"12","4","2020","839","33","Ireland","IRL","4904240","Europe","132.8034517"
"11","4","2020","696","24","Ireland","IRL","4904240","Europe","121.6906187"
"10","4","2020","1169","28","Ireland","IRL","4904240","Europe","113.6567542"
"9","4","2020","515","25","Ireland","IRL","4904240","Europe","95.01981958"
"8","4","2020","345","36","Ireland","IRL","4904240","Europe","89.3104742"
"7","4","2020","253","16","Ireland","IRL","4904240","Europe","86.43541099"
"6","4","2020","507","21","Ireland","IRL","4904240","Europe","85.74213334"
"5","4","2020","331","17","Ireland","IRL","4904240","Europe","77.87139292"
"4","4","2020","424","22","Ireland","IRL","4904240","Europe","73.20196401"
"3","4","2020","402","13","Ireland","IRL","4904240","Europe","67.12558929"
"2","4","2020","212","14","Ireland","IRL","4904240","Europe","62.82318973"
"1","4","2020","325","17","Ireland","IRL","4904240","Europe","60.00929808"
"31","3","2020","295","8","Ireland","IRL","4904240","Europe","54.78932516"
"30","3","2020","200","10","Ireland","IRL","4904240","Europe","49.87521002"
"29","3","2020","294","14","Ireland","IRL","4904240","Europe","46.61272695"
"28","3","2020","302","3","Ireland","IRL","4904240","Europe","41.39275403"
"27","3","2020","255","10","Ireland","IRL","4904240","Europe","35.66301812"
"26","3","2020","235","2","Ireland","IRL","4904240","Europe","31.01397974"
"25","3","2020","204","1","Ireland","IRL","4904240","Europe","26.38533188"
"24","3","2020","219","2","Ireland","IRL","4904240","Europe","22.51113322"
"23","3","2020","121","1","Ireland","IRL","4904240","Europe","18.08639055"
"22","3","2020","102","0","Ireland","IRL","4904240","Europe","15.63952824"
"21","3","2020","126","0","Ireland","IRL","4904240","Europe","13.66164788"
"20","3","2020","191","1","Ireland","IRL","4904240","Europe","11.23517609"
"19","3","2020","74","0","Ireland","IRL","4904240","Europe","7.422149"
"18","3","2020","69","0","Ireland","IRL","4904240","Europe","5.93364109"
"17","3","2020","54","0","Ireland","IRL","4904240","Europe","4.52669527"
"16","3","2020","40","0","Ireland","IRL","4904240","Europe","3.44599775"
"15","3","2020","38","1","Ireland","IRL","4904240","Europe","2.63037698"
"14","3","2020","21","0","Ireland","IRL","4904240","Europe","1.85553725"
"13","3","2020","27","0","Ireland","IRL","4904240","Europe","1.42733635"
"12","3","2020","8","1","Ireland","IRL","4904240","Europe","0.87679233"
"11","3","2020","14","0","Ireland","IRL","4904240","Europe","0.71366817"
"9","3","2020","2","0","Ireland","IRL","4904240","Europe","0.4282009"
"8","3","2020","1","0","Ireland","IRL","4904240","Europe","0.38741987"
"7","3","2020","5","0","Ireland","IRL","4904240","Europe","0.36702935"
"6","3","2020","7","0","Ireland","IRL","4904240","Europe","0.26507675"
"5","3","2020","4","0","Ireland","IRL","4904240","Europe","0.12234312"
"4","3","2020","1","0","Ireland","IRL","4904240","Europe","0.04078104"
"2","3","2020","0","0","Ireland","IRL","4904240","Europe","0.02039052"
"1","3","2020","1","0","Ireland","IRL","4904240","Europe","0.02039052"
"29","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"28","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"27","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"26","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"25","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"24","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"23","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"22","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"21","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"20","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"19","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"18","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"17","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"16","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"15","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"14","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"13","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"12","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"11","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"10","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"9","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"8","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"7","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"6","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"5","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"4","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"3","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"2","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"1","2","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"31","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"30","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"29","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"28","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"27","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"26","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"25","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"24","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"23","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"22","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"21","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"20","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"19","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"18","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"17","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"16","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"15","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"14","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"13","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"12","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"11","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"10","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"9","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"8","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"7","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"6","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"5","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"4","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"3","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"2","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"1","1","2020","0","0","Ireland","IRL","4904240","Europe","0.0"
"31","12","2019","0","0","Ireland","IRL","4904240","Europe","0.0"
"5","11","2020","1","0","Isle_of_Man","IMN","84589","Europe","10.63968128"
"4","11","2020","1","0","Isle_of_Man","IMN","84589","Europe","9.45749447"
"3","11","2020","2","0","Isle_of_Man","IMN","84589","Europe","8.27530766"
"2","11","2020","0","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"1","11","2020","0","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"31","10","2020","1","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"30","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","4.72874724"
"29","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","4.72874724"
"28","10","2020","1","0","Isle_of_Man","IMN","84589","Europe","7.09312085"
"27","10","2020","3","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"26","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","2.36437362"
"25","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"24","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"23","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"22","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"21","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"20","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","4.72874724"
"19","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","7.09312085"
"18","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","7.09312085"
"17","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","8.27530766"
"16","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","9.45749447"
"15","10","2020","2","0","Isle_of_Man","IMN","84589","Europe","9.45749447"
"14","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","7.09312085"
"13","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","7.09312085"
"12","10","2020","1","0","Isle_of_Man","IMN","84589","Europe","7.09312085"
"11","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"10","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"9","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"8","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"7","10","2020","1","0","Isle_of_Man","IMN","84589","Europe","5.91093405"
"6","10","2020","2","0","Isle_of_Man","IMN","84589","Europe","4.72874724"
"5","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"4","10","2020","1","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"3","10","2020","1","0","Isle_of_Man","IMN","84589","Europe","2.36437362"
"2","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"1","10","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"30","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"29","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"28","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"27","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"26","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"25","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"24","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"23","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"22","9","2020","1","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"21","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","2.36437362"
"20","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"19","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"18","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"17","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"16","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"15","9","2020","2","0","Isle_of_Man","IMN","84589","Europe","3.54656043"
"14","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"13","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"12","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"11","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"10","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"9","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"8","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"7","9","2020","1","0","Isle_of_Man","IMN","84589","Europe","1.18218681"
"6","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"5","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"4","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"3","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"2","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"1","9","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"31","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"30","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"29","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"28","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"27","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"26","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"25","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"24","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"23","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"22","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"21","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"20","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"19","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"18","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"17","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"16","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"15","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"14","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"13","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
"12","8","2020","0","0","Isle_of_Man","IMN","84589","Europe","0.0"
